Unidade,Unidade Superior,Relacionamento Interpessoal,Liderança,Organização,Responsabilidade,Flexibilidade,Disponibilidade,Comunicação,Gestão de Materiais,Atualização,Conhecimento
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,3,4,4,5,4,3,3,4,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,1,4,4,4,4,1,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,4,4,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,3,3,3,3,3,2,3,3,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,4,5,5,5,5,5,4,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,1,4,2,4,4,1,1,4,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,3,4,5,5,4,3,4,4,4,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,3,3,3,4,3,1,3,3,3,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,4,4,4,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,4,4,4,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,3,4,4,4,3,4,3,4,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,4,4,4,5,4,5,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde da Mulher,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde Ocupacional e Segurança do Trabalho,Divisão de Gestão de Pessoas,5,5,5,5,5,5,5,5,5,5
Unidade de Saúde Ocupacional e Segurança do Trabalho,Divisão de Gestão de Pessoas,4,5,5,5,5,5,5,5,5,5
Unidade de Saúde Ocupacional e Segurança do Trabalho,Divisão de Gestão de Pessoas,5,5,5,5,5,5,5,5,5,5
Unidade de Serviços Gerais,Divisão de Logística e Infraestrutura Hospitalar,5,5,5,5,5,5,5,5,5,5
Unidade de Serviços Gerais,Divisão de Logística e Infraestrutura Hospitalar,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,4,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,4,4,4,5,5,3,3,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,4,5,4,4,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,5,5,4,5,4,5,5,5,5
Unidade de Terapia Intensiva Adulto,Setor de Paciente Crítico,5,4,4,5,5,4,4,4,4,4
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,4,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,4,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,4,3,4,5,5,5,4,5,5,4
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,4,5,5,4,4,5,3,5,4
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,4,4,5,4,5,4,4,4,4
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,4,3,4,4,3,3,3,4,4,4
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,4,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,4,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,4,4,4,5,4,4,4,4,4,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,5,5,5,5,5,5,5,5,5,5
Unidade de Terapia Intensiva Neonatal,Setor de Paciente Crítico,4,4,4,3,3,3,3,3,4,4
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,4,5,5,5,5,4,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade de Urologia,Setor de Cuidados Especializados,4,3,3,4,3,4,3,3,3,4
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Urologia,Setor de Cuidados Especializados,4,3,4,4,2,2,2,4,4,5
Unidade de Urologia,Setor de Cuidados Especializados,4,3,4,4,4,3,4,4,4,4
Unidade de Urologia,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade de Vigilância em Saúde,Setor de Gestão da Qualidade,5,5,5,5,5,5,5,5,5,5
Unidade de Vigilância em Saúde,Setor de Gestão da Qualidade,5,5,5,5,5,5,5,5,5,5
Unidade de Vigilância em Saúde,Setor de Gestão da Qualidade,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,3,4,4,4,4,4,3,3,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,4,5,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,4,5,4,5,4,4,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,3,4,4,4,4,3,4,4,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,4,4,4,4,4,4,4,4,4,4
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,4,5,5,5,5,4,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,3,3,3,3,3,3,3,3,3,3
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Cardiovascular,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,4,4,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,4,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Digestivo,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,4,5,5,5,5,5,4,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,4,5,5,5,5,4,4,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,4,5,5,4,4,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade do Sistema Neuro-Músculo-Esquelético,Setor de Cuidados Especializados,5,5,5,5,5,5,5,5,5,5
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,1,2,3,3,3,3,3,3,3,3
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,4,5,5,5,4
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,4,4,4,4,5,4,5,5,5
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,4,4,5,4,5,4,5,4,4
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,3,3,4,4,4,4,4,5,5,4
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,4,4,3,5,3,4,5,4,3,4
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
Unidade Multiprofissional,Divisão de Apoio Diagnóstico e Terapêutico,5,5,5,5,5,5,5,5,5,5
